Country,Date,Count
Belarus,25-01-2020,0
Belarus,26-01-2020,0
Belarus,27-01-2020,0
Belarus,28-01-2020,0
Belarus,29-01-2020,0
Belarus,30-01-2020,0
Belarus,31-01-2020,0
Belarus,02-01-2020,0
Belarus,02-02-2020,0
Belarus,02-03-2020,0
Belarus,02-04-2020,0
Belarus,02-05-2020,0
Belarus,02-06-2020,0
Belarus,02-07-2020,0
Belarus,02-08-2020,0
Belarus,02-09-2020,0
Belarus,02-10-2020,0
Belarus,02-11-2020,0
Belarus,02-12-2020,0
Belarus,13-02-2020,0
Belarus,14-02-2020,0
Belarus,15-02-2020,0
Belarus,16-02-2020,0
Belarus,17-02-2020,0
Belarus,18-02-2020,0
Belarus,19-02-2020,0
Belarus,20-02-2020,0
Belarus,21-02-2020,0
Belarus,22-02-2020,0
Belarus,23-02-2020,0
Belarus,24-02-2020,0
Belarus,25-02-2020,0
Belarus,26-02-2020,0
Belarus,27-02-2020,0
Belarus,28-02-2020,1
Belarus,29-02-2020,1
Belarus,03-01-2020,1
Belarus,03-02-2020,1
Belarus,03-03-2020,1
Belarus,03-04-2020,6
Belarus,03-05-2020,6
Belarus,03-06-2020,6
Belarus,03-07-2020,6
Belarus,03-08-2020,6
Belarus,03-09-2020,6
Belarus,03-10-2020,9
Belarus,03-11-2020,9
Belarus,03-12-2020,12
Belarus,13-03-2020,27
Belarus,14-03-2020,27
Belarus,15-03-2020,27
Belarus,16-03-2020,36
Belarus,17-03-2020,36
Belarus,18-03-2020,51
Belarus,19-03-2020,51
Belarus,20-03-2020,69
Belarus,21-03-2020,76
Belarus,22-03-2020,76
Belarus,23-03-2020,76
Belgium,22-01-2020,0
Belgium,23-01-2020,0
Belgium,24-01-2020,0
Belgium,25-01-2020,0
Belgium,26-01-2020,0
Belgium,27-01-2020,0
Belgium,28-01-2020,0
Belgium,29-01-2020,0
Belgium,30-01-2020,0
Belgium,31-01-2020,0
Belgium,02-01-2020,0
Belgium,02-02-2020,0
Belgium,02-03-2020,0
Belgium,02-04-2020,1
Belgium,02-05-2020,1
Belgium,02-06-2020,1
Belgium,02-07-2020,1
Belgium,02-08-2020,1
Belgium,02-09-2020,1
Belgium,02-10-2020,1
Belgium,02-11-2020,1
Belgium,02-12-2020,1
Belgium,13-02-2020,1
Belgium,14-02-2020,1
Belgium,15-02-2020,1
Belgium,16-02-2020,1
Belgium,17-02-2020,1
Belgium,18-02-2020,1
Belgium,19-02-2020,1
Belgium,20-02-2020,1
Belgium,21-02-2020,1
Belgium,22-02-2020,1
Belgium,23-02-2020,1
Belgium,24-02-2020,1
Belgium,25-02-2020,1
Belgium,26-02-2020,1
Belgium,27-02-2020,1
Belgium,28-02-2020,1
Belgium,29-02-2020,1
Belgium,03-01-2020,2
Belgium,03-02-2020,8
Belgium,03-03-2020,13
Belgium,03-04-2020,23
Belgium,03-05-2020,50
Belgium,03-06-2020,109
Belgium,03-07-2020,169
Belgium,03-08-2020,200
Belgium,03-09-2020,239
Belgium,03-10-2020,267
Belgium,03-11-2020,314
Belgium,03-12-2020,314
Belgium,13-03-2020,559
Belgium,14-03-2020,689
Belgium,15-03-2020,886
Belgium,16-03-2020,1058
Belgium,17-03-2020,1243
Belgium,18-03-2020,1486
Belgium,19-03-2020,1795
Belgium,20-03-2020,2257
Belgium,21-03-2020,2815
Belgium,22-03-2020,3401
Belgium,23-03-2020,3401
Benin,22-01-2020,0
Benin,23-01-2020,0
Benin,24-01-2020,0
Benin,25-01-2020,0
Benin,26-01-2020,0
Benin,27-01-2020,0
Benin,28-01-2020,0
Benin,29-01-2020,0
Benin,30-01-2020,0
Benin,31-01-2020,0
Benin,02-01-2020,0
Benin,02-02-2020,0
Benin,02-03-2020,0
Benin,02-04-2020,0
Benin,02-05-2020,0
Benin,02-06-2020,0
Benin,02-07-2020,0
Benin,02-08-2020,0
Benin,02-09-2020,0
Benin,02-10-2020,0
Benin,02-11-2020,0
Benin,02-12-2020,0
Benin,13-02-2020,0
Benin,14-02-2020,0
Benin,15-02-2020,0
Benin,16-02-2020,0
Benin,17-02-2020,0
Benin,18-02-2020,0
Benin,19-02-2020,0
Benin,20-02-2020,0
Benin,21-02-2020,0
Benin,22-02-2020,0
Benin,23-02-2020,0
Benin,24-02-2020,0
Benin,25-02-2020,0
Benin,26-02-2020,0
Benin,27-02-2020,0
Benin,28-02-2020,0
Benin,29-02-2020,0
Benin,03-01-2020,0
Benin,03-02-2020,0
Benin,03-03-2020,0
Benin,03-04-2020,0
Benin,03-05-2020,0
Benin,03-06-2020,0
Benin,03-07-2020,0
Benin,03-08-2020,0
Benin,03-09-2020,0
Benin,03-10-2020,0
Benin,03-11-2020,0
Benin,03-12-2020,0
Benin,13-03-2020,0
Benin,14-03-2020,0
Benin,15-03-2020,0
Benin,16-03-2020,1
Benin,17-03-2020,1
Benin,18-03-2020,2
Benin,19-03-2020,2
Benin,20-03-2020,2
Benin,21-03-2020,2
Benin,22-03-2020,2
Benin,23-03-2020,2
Bhutan,22-01-2020,0
Bhutan,23-01-2020,0
Bhutan,24-01-2020,0
Bhutan,25-01-2020,0
Bhutan,26-01-2020,0
Bhutan,27-01-2020,0
Bhutan,28-01-2020,0
Bhutan,29-01-2020,0
Bhutan,30-01-2020,0
Bhutan,31-01-2020,0
Bhutan,02-01-2020,0
Bhutan,02-02-2020,0
Bhutan,02-03-2020,0
Bhutan,02-04-2020,0
Bhutan,02-05-2020,0
Bhutan,02-06-2020,0
Bhutan,02-07-2020,0
Bhutan,02-08-2020,0
Bhutan,02-09-2020,0
Bhutan,02-10-2020,0
Bhutan,02-11-2020,0
Bhutan,02-12-2020,0
Bhutan,13-02-2020,0
Bhutan,14-02-2020,0
Bhutan,15-02-2020,0
Bhutan,16-02-2020,0
Bhutan,17-02-2020,0
Bhutan,18-02-2020,0
Bhutan,19-02-2020,0
Bhutan,20-02-2020,0
Bhutan,21-02-2020,0
Bhutan,22-02-2020,0
Bhutan,23-02-2020,0
Bhutan,24-02-2020,0
Bhutan,25-02-2020,0
Bhutan,26-02-2020,0
Bhutan,27-02-2020,0
Bhutan,28-02-2020,0
Bhutan,29-02-2020,0
Bhutan,03-01-2020,0
Bhutan,03-02-2020,0
Bhutan,03-03-2020,0
Bhutan,03-04-2020,0
Bhutan,03-05-2020,0
Bhutan,03-06-2020,1
Bhutan,03-07-2020,1
Bhutan,03-08-2020,1
Bhutan,03-09-2020,1
Bhutan,03-10-2020,1
Bhutan,03-11-2020,1
Bhutan,03-12-2020,1
Bhutan,13-03-2020,1
Bhutan,14-03-2020,1
Bhutan,15-03-2020,1
Bhutan,16-03-2020,1
Bhutan,17-03-2020,1
Bhutan,18-03-2020,1
Bhutan,19-03-2020,1
Bhutan,20-03-2020,2
Bhutan,21-03-2020,2
Bhutan,22-03-2020,2
Bhutan,23-03-2020,2
Bolivia,22-01-2020,0
Bolivia,23-01-2020,0
Bolivia,24-01-2020,0
Bolivia,25-01-2020,0
Bolivia,26-01-2020,0
Bolivia,27-01-2020,0
Bolivia,28-01-2020,0
Bolivia,29-01-2020,0
Bolivia,30-01-2020,0
Bolivia,31-01-2020,0
Bolivia,02-01-2020,0
Bolivia,02-02-2020,0
Bolivia,02-03-2020,0
Bolivia,02-04-2020,0
Bolivia,02-05-2020,0
Bolivia,02-06-2020,0
Bolivia,02-07-2020,0
Bolivia,02-08-2020,0
Bolivia,02-09-2020,0
Bolivia,02-10-2020,0
Bolivia,02-11-2020,0
Bolivia,02-12-2020,0
Bolivia,13-02-2020,0
Bolivia,14-02-2020,0
Bolivia,15-02-2020,0
Bolivia,16-02-2020,0
Bolivia,17-02-2020,0
Bolivia,18-02-2020,0
Bolivia,19-02-2020,0
Bolivia,20-02-2020,0
Bolivia,21-02-2020,0
Bolivia,22-02-2020,0
Bolivia,23-02-2020,0
Bolivia,24-02-2020,0
Bolivia,25-02-2020,0
Bolivia,26-02-2020,0
Bolivia,27-02-2020,0
Bolivia,28-02-2020,0
Bolivia,29-02-2020,0
Bolivia,03-01-2020,0
Bolivia,03-02-2020,0
Bolivia,03-03-2020,0
Bolivia,03-04-2020,0
Bolivia,03-05-2020,0
Bolivia,03-06-2020,0
Bolivia,03-07-2020,0
Bolivia,03-08-2020,0
Bolivia,03-09-2020,0
Bolivia,03-10-2020,0
Bolivia,03-11-2020,2
Bolivia,03-12-2020,2
Bolivia,13-03-2020,3
Bolivia,14-03-2020,10
Bolivia,15-03-2020,10
Bolivia,16-03-2020,11
Bolivia,17-03-2020,11
Bolivia,18-03-2020,12
Bolivia,19-03-2020,12
Bolivia,20-03-2020,15
Bolivia,21-03-2020,19
Bolivia,22-03-2020,24
Bolivia,23-03-2020,24
Bosnia and Herzegovina,22-01-2020,0
Bosnia and Herzegovina,23-01-2020,0
Bosnia and Herzegovina,24-01-2020,0
Bosnia and Herzegovina,25-01-2020,0
Bosnia and Herzegovina,26-01-2020,0
Bosnia and Herzegovina,27-01-2020,0
Bosnia and Herzegovina,28-01-2020,0
Bosnia and Herzegovina,29-01-2020,0
Bosnia and Herzegovina,30-01-2020,0
Bosnia and Herzegovina,31-01-2020,0
Bosnia and Herzegovina,02-01-2020,0
Bosnia and Herzegovina,02-02-2020,0
Bosnia and Herzegovina,02-03-2020,0
Bosnia and Herzegovina,02-04-2020,0
Bosnia and Herzegovina,02-05-2020,0
Bosnia and Herzegovina,02-06-2020,0
Bosnia and Herzegovina,02-07-2020,0
Bosnia and Herzegovina,02-08-2020,0
Bosnia and Herzegovina,02-09-2020,0
Bosnia and Herzegovina,02-10-2020,0
Bosnia and Herzegovina,02-11-2020,0
Bosnia and Herzegovina,02-12-2020,0
Bosnia and Herzegovina,13-02-2020,0
Bosnia and Herzegovina,14-02-2020,0
Bosnia and Herzegovina,15-02-2020,0
Bosnia and Herzegovina,16-02-2020,0
Bosnia and Herzegovina,17-02-2020,0
Bosnia and Herzegovina,18-02-2020,0
Bosnia and Herzegovina,19-02-2020,0
Bosnia and Herzegovina,20-02-2020,0
Bosnia and Herzegovina,21-02-2020,0
Bosnia and Herzegovina,22-02-2020,0
Bosnia and Herzegovina,23-02-2020,0
Bosnia and Herzegovina,24-02-2020,0
Bosnia and Herzegovina,25-02-2020,0
Bosnia and Herzegovina,26-02-2020,0
Bosnia and Herzegovina,27-02-2020,0
Bosnia and Herzegovina,28-02-2020,0
Bosnia and Herzegovina,29-02-2020,0
Bosnia and Herzegovina,03-01-2020,0
Bosnia and Herzegovina,03-02-2020,0
Bosnia and Herzegovina,03-03-2020,0
Bosnia and Herzegovina,03-04-2020,0
Bosnia and Herzegovina,03-05-2020,2
Bosnia and Herzegovina,03-06-2020,2
Bosnia and Herzegovina,03-07-2020,3
Bosnia and Herzegovina,03-08-2020,3
Bosnia and Herzegovina,03-09-2020,3
Bosnia and Herzegovina,03-10-2020,5
Bosnia and Herzegovina,03-11-2020,7
Bosnia and Herzegovina,03-12-2020,11
Bosnia and Herzegovina,13-03-2020,13
Bosnia and Herzegovina,14-03-2020,18
Bosnia and Herzegovina,15-03-2020,24
Bosnia and Herzegovina,16-03-2020,25
Bosnia and Herzegovina,17-03-2020,26
Bosnia and Herzegovina,18-03-2020,38
Bosnia and Herzegovina,19-03-2020,63
Bosnia and Herzegovina,20-03-2020,89
Bosnia and Herzegovina,21-03-2020,93
Bosnia and Herzegovina,22-03-2020,126
Bosnia and Herzegovina,23-03-2020,126
Brazil,22-01-2020,0
Brazil,23-01-2020,0
Brazil,24-01-2020,0
Brazil,25-01-2020,0
Brazil,26-01-2020,0
Brazil,27-01-2020,0
Brazil,28-01-2020,0
Brazil,29-01-2020,0
Brazil,30-01-2020,0
Brazil,31-01-2020,0
Brazil,02-01-2020,0
Brazil,02-02-2020,0
Brazil,02-03-2020,0
Brazil,02-04-2020,0
Brazil,02-05-2020,0
Brazil,02-06-2020,0
Brazil,02-07-2020,0
Brazil,02-08-2020,0
Brazil,02-09-2020,0
Brazil,02-10-2020,0
Brazil,02-11-2020,0
Brazil,02-12-2020,0
Brazil,13-02-2020,0
Brazil,14-02-2020,0
Brazil,15-02-2020,0
Brazil,16-02-2020,0
Brazil,17-02-2020,0
Brazil,18-02-2020,0
Brazil,19-02-2020,0
Brazil,20-02-2020,0
Brazil,21-02-2020,0
Brazil,22-02-2020,0
Brazil,23-02-2020,0
Brazil,24-02-2020,0
Brazil,25-02-2020,0
Brazil,26-02-2020,1
Brazil,27-02-2020,1
Brazil,28-02-2020,1
Brazil,29-02-2020,2
Brazil,03-01-2020,2
Brazil,03-02-2020,2
Brazil,03-03-2020,2
Brazil,03-04-2020,4
Brazil,03-05-2020,4
Brazil,03-06-2020,13
Brazil,03-07-2020,13
Brazil,03-08-2020,20
Brazil,03-09-2020,25
Brazil,03-10-2020,31
Brazil,03-11-2020,38
Brazil,03-12-2020,52
Brazil,13-03-2020,151
Brazil,14-03-2020,151
Brazil,15-03-2020,162
Brazil,16-03-2020,200
Brazil,17-03-2020,321
Brazil,18-03-2020,372
Brazil,19-03-2020,621
Brazil,20-03-2020,793
Brazil,21-03-2020,1021
Brazil,22-03-2020,1593
Brazil,23-03-2020,1593
Brunei,22-01-2020,0
Brunei,23-01-2020,0
Brunei,24-01-2020,0
Brunei,25-01-2020,0
Brunei,26-01-2020,0
Brunei,27-01-2020,0
Brunei,28-01-2020,0
Brunei,29-01-2020,0
Brunei,30-01-2020,0
Brunei,31-01-2020,0
Brunei,02-01-2020,0
Brunei,02-02-2020,0
Brunei,02-03-2020,0
Brunei,02-04-2020,0
Brunei,02-05-2020,0
Brunei,02-06-2020,0
Brunei,02-07-2020,0
Brunei,02-08-2020,0
Brunei,02-09-2020,0
Brunei,02-10-2020,0
Brunei,02-11-2020,0
Brunei,02-12-2020,0
Brunei,13-02-2020,0
Brunei,14-02-2020,0
Brunei,15-02-2020,0
Brunei,16-02-2020,0
Brunei,17-02-2020,0
Brunei,18-02-2020,0
Brunei,19-02-2020,0
Brunei,20-02-2020,0
Brunei,21-02-2020,0
Brunei,22-02-2020,0
Brunei,23-02-2020,0
Brunei,24-02-2020,0
Brunei,25-02-2020,0
Brunei,26-02-2020,0
Brunei,27-02-2020,0
Brunei,28-02-2020,0
Brunei,29-02-2020,0
Brunei,03-01-2020,0
Brunei,03-02-2020,0
Brunei,03-03-2020,0
Brunei,03-04-2020,0
Brunei,03-05-2020,0
Brunei,03-06-2020,0
Brunei,03-07-2020,0
Brunei,03-08-2020,0
Brunei,03-09-2020,1
Brunei,03-10-2020,1
Brunei,03-11-2020,11
Brunei,03-12-2020,11
Brunei,13-03-2020,37
Brunei,14-03-2020,40
Brunei,15-03-2020,50
Brunei,16-03-2020,54
Brunei,17-03-2020,56
Brunei,18-03-2020,68
Brunei,19-03-2020,75
Brunei,20-03-2020,78
Brunei,21-03-2020,83
Brunei,22-03-2020,88
Brunei,23-03-2020,88
Bulgaria,22-01-2020,0
Bulgaria,23-01-2020,0
Bulgaria,24-01-2020,0
Bulgaria,25-01-2020,0
Bulgaria,26-01-2020,0
Bulgaria,27-01-2020,0
Bulgaria,28-01-2020,0
Bulgaria,29-01-2020,0
Bulgaria,30-01-2020,0
Bulgaria,31-01-2020,0
Bulgaria,02-01-2020,0
Bulgaria,02-02-2020,0
Bulgaria,02-03-2020,0
Bulgaria,02-04-2020,0
Bulgaria,02-05-2020,0
Bulgaria,02-06-2020,0
Bulgaria,02-07-2020,0
Bulgaria,02-08-2020,0
Bulgaria,02-09-2020,0
Bulgaria,02-10-2020,0
Bulgaria,02-11-2020,0
Bulgaria,02-12-2020,0
Bulgaria,13-02-2020,0
Bulgaria,14-02-2020,0
Bulgaria,15-02-2020,0
Bulgaria,16-02-2020,0
Bulgaria,17-02-2020,0
Bulgaria,18-02-2020,0
Bulgaria,19-02-2020,0
Bulgaria,20-02-2020,0
Bulgaria,21-02-2020,0
Bulgaria,22-02-2020,0
Bulgaria,23-02-2020,0
Bulgaria,24-02-2020,0
Bulgaria,25-02-2020,0
Bulgaria,26-02-2020,0
Bulgaria,27-02-2020,0
Bulgaria,28-02-2020,0
Bulgaria,29-02-2020,0
Bulgaria,03-01-2020,0
Bulgaria,03-02-2020,0
Bulgaria,03-03-2020,0
Bulgaria,03-04-2020,0
Bulgaria,03-05-2020,0
Bulgaria,03-06-2020,0
Bulgaria,03-07-2020,0
Bulgaria,03-08-2020,4
Bulgaria,03-09-2020,4
Bulgaria,03-10-2020,4
Bulgaria,03-11-2020,7
Bulgaria,03-12-2020,7
Bulgaria,13-03-2020,23
Bulgaria,14-03-2020,41
Bulgaria,15-03-2020,51
Bulgaria,16-03-2020,52
Bulgaria,17-03-2020,67
Bulgaria,18-03-2020,92
Bulgaria,19-03-2020,94
Bulgaria,20-03-2020,127
Bulgaria,21-03-2020,163
Bulgaria,22-03-2020,187
Bulgaria,23-03-2020,187
Burkina Faso,22-01-2020,0
Burkina Faso,23-01-2020,0
Burkina Faso,24-01-2020,0
Burkina Faso,25-01-2020,0
Burkina Faso,26-01-2020,0
Burkina Faso,27-01-2020,0
Burkina Faso,28-01-2020,0
Burkina Faso,29-01-2020,0
Burkina Faso,30-01-2020,0
Burkina Faso,31-01-2020,0
Burkina Faso,02-01-2020,0
Burkina Faso,02-02-2020,0
Burkina Faso,02-03-2020,0
Burkina Faso,02-04-2020,0
Burkina Faso,02-05-2020,0
Burkina Faso,02-06-2020,0
Burkina Faso,02-07-2020,0
Burkina Faso,02-08-2020,0
Burkina Faso,02-09-2020,0
Burkina Faso,02-10-2020,0
Burkina Faso,02-11-2020,0
Burkina Faso,02-12-2020,0
Burkina Faso,13-02-2020,0
Burkina Faso,14-02-2020,0
Burkina Faso,15-02-2020,0
Burkina Faso,16-02-2020,0
Burkina Faso,17-02-2020,0
Burkina Faso,18-02-2020,0
Burkina Faso,19-02-2020,0
Burkina Faso,20-02-2020,0
Burkina Faso,21-02-2020,0
Burkina Faso,22-02-2020,0
Burkina Faso,23-02-2020,0
Burkina Faso,24-02-2020,0
Burkina Faso,25-02-2020,0
Burkina Faso,26-02-2020,0
Burkina Faso,27-02-2020,0
Burkina Faso,28-02-2020,0
Burkina Faso,29-02-2020,0
Burkina Faso,03-01-2020,0
Burkina Faso,03-02-2020,0
Burkina Faso,03-03-2020,0
Burkina Faso,03-04-2020,0
Burkina Faso,03-05-2020,0
Burkina Faso,03-06-2020,0
Burkina Faso,03-07-2020,0
Burkina Faso,03-08-2020,0
Burkina Faso,03-09-2020,0
Burkina Faso,03-10-2020,1
Burkina Faso,03-11-2020,2
Burkina Faso,03-12-2020,2
Burkina Faso,13-03-2020,2
Burkina Faso,14-03-2020,2
Burkina Faso,15-03-2020,3
Burkina Faso,16-03-2020,15
Burkina Faso,17-03-2020,15
Burkina Faso,18-03-2020,20
Burkina Faso,19-03-2020,33
Burkina Faso,20-03-2020,40
Burkina Faso,21-03-2020,64
Burkina Faso,22-03-2020,75
Burkina Faso,23-03-2020,75
Cabo Verde,22-01-2020,0
Cabo Verde,23-01-2020,0
Cabo Verde,24-01-2020,0
Cabo Verde,25-01-2020,0
Cabo Verde,26-01-2020,0
Cabo Verde,27-01-2020,0
Cabo Verde,28-01-2020,0
Cabo Verde,29-01-2020,0
Cabo Verde,30-01-2020,0
Cabo Verde,31-01-2020,0
Cabo Verde,02-01-2020,0
Cabo Verde,02-02-2020,0
Cabo Verde,02-03-2020,0
Cabo Verde,02-04-2020,0
Cabo Verde,02-05-2020,0
Cabo Verde,02-06-2020,0
Cabo Verde,02-07-2020,0
Cabo Verde,02-08-2020,0
Cabo Verde,02-09-2020,0
Cabo Verde,02-10-2020,0
Cabo Verde,02-11-2020,0
Cabo Verde,02-12-2020,0
Cabo Verde,13-02-2020,0
Cabo Verde,14-02-2020,0
Cabo Verde,15-02-2020,0
Cabo Verde,16-02-2020,0
Cabo Verde,17-02-2020,0
Cabo Verde,18-02-2020,0
Cabo Verde,19-02-2020,0
Cabo Verde,20-02-2020,0
Cabo Verde,21-02-2020,0
Cabo Verde,22-02-2020,0
Cabo Verde,23-02-2020,0
Cabo Verde,24-02-2020,0
Cabo Verde,25-02-2020,0
Cabo Verde,26-02-2020,0
Cabo Verde,27-02-2020,0
Cabo Verde,28-02-2020,0
Cabo Verde,29-02-2020,0
Cabo Verde,03-01-2020,0
Cabo Verde,03-02-2020,0
Cabo Verde,03-03-2020,0
Cabo Verde,03-04-2020,0
Cabo Verde,03-05-2020,0
Cabo Verde,03-06-2020,0
Cabo Verde,03-07-2020,0
Cabo Verde,03-08-2020,0
Cabo Verde,03-09-2020,0
Cabo Verde,03-10-2020,0
Cabo Verde,03-11-2020,0
Cabo Verde,03-12-2020,0
Cabo Verde,13-03-2020,0
Cabo Verde,14-03-2020,0
Cabo Verde,15-03-2020,0
Cabo Verde,16-03-2020,0
Cabo Verde,17-03-2020,0
Cabo Verde,18-03-2020,0
Cabo Verde,19-03-2020,0
Cabo Verde,20-03-2020,1
Cabo Verde,21-03-2020,3
Cabo Verde,22-03-2020,3
Cabo Verde,23-03-2020,3
Cambodia,22-01-2020,0
Cambodia,23-01-2020,0
Cambodia,24-01-2020,0
Cambodia,25-01-2020,0
Cambodia,26-01-2020,0
Cambodia,27-01-2020,1
Cambodia,28-01-2020,1
Cambodia,29-01-2020,1
Cambodia,30-01-2020,1
Cambodia,31-01-2020,1
Cambodia,02-01-2020,1
Cambodia,02-02-2020,1
Cambodia,02-03-2020,1
Cambodia,02-04-2020,1
Cambodia,02-05-2020,1
Cambodia,02-06-2020,1
Cambodia,02-07-2020,1
Cambodia,02-08-2020,1
Cambodia,02-09-2020,1
Cambodia,02-10-2020,1
Cambodia,02-11-2020,1
Cambodia,02-12-2020,1
Cambodia,13-02-2020,1
Cambodia,14-02-2020,1
Cambodia,15-02-2020,1
Cambodia,16-02-2020,1
Cambodia,17-02-2020,1
Cambodia,18-02-2020,1
Cambodia,19-02-2020,1
Cambodia,20-02-2020,1
Cambodia,21-02-2020,1
Cambodia,22-02-2020,1
Cambodia,23-02-2020,1
Cambodia,24-02-2020,1
Cambodia,25-02-2020,1
Cambodia,26-02-2020,1
Cambodia,27-02-2020,1
Cambodia,28-02-2020,1
Cambodia,29-02-2020,1
Cambodia,03-01-2020,1
Cambodia,03-02-2020,1
Cambodia,03-03-2020,1
Cambodia,03-04-2020,1
Cambodia,03-05-2020,1
Cambodia,03-06-2020,1
Cambodia,03-07-2020,1
Cambodia,03-08-2020,2
Cambodia,03-09-2020,2
Cambodia,03-10-2020,2
Cambodia,03-11-2020,3
Cambodia,03-12-2020,3
Cambodia,13-03-2020,5
Cambodia,14-03-2020,7
Cambodia,15-03-2020,7
Cambodia,16-03-2020,7
Cambodia,17-03-2020,33
Cambodia,18-03-2020,35
Cambodia,19-03-2020,37
Cambodia,20-03-2020,51
Cambodia,21-03-2020,53
Cambodia,22-03-2020,84
Cambodia,23-03-2020,84
Cameroon,22-01-2020,0
Cameroon,23-01-2020,0
Cameroon,24-01-2020,0
Cameroon,25-01-2020,0
Cameroon,26-01-2020,0
Cameroon,27-01-2020,0
Cameroon,28-01-2020,0
Cameroon,29-01-2020,0
Cameroon,30-01-2020,0
Cameroon,31-01-2020,0
Cameroon,02-01-2020,0
Cameroon,02-02-2020,0
Cameroon,02-03-2020,0
Cameroon,02-04-2020,0
Cameroon,02-05-2020,0
Cameroon,02-06-2020,0
Cameroon,02-07-2020,0
Cameroon,02-08-2020,0
Cameroon,02-09-2020,0
Cameroon,02-10-2020,0
Cameroon,02-11-2020,0
Cameroon,02-12-2020,0
Cameroon,13-02-2020,0
Cameroon,14-02-2020,0
Cameroon,15-02-2020,0
Cameroon,16-02-2020,0
Cameroon,17-02-2020,0
Cameroon,18-02-2020,0
Cameroon,19-02-2020,0
Cameroon,20-02-2020,0
Cameroon,21-02-2020,0
Cameroon,22-02-2020,0
Cameroon,23-02-2020,0
Cameroon,24-02-2020,0
Cameroon,25-02-2020,0
Cameroon,26-02-2020,0
Cameroon,27-02-2020,0
Cameroon,28-02-2020,0
Cameroon,29-02-2020,0
Cameroon,03-01-2020,0
Cameroon,03-02-2020,0
Cameroon,03-03-2020,0
Cameroon,03-04-2020,0
Cameroon,03-05-2020,0
Cameroon,03-06-2020,1
Cameroon,03-07-2020,1
Cameroon,03-08-2020,2
Cameroon,03-09-2020,2
Cameroon,03-10-2020,2
Cameroon,03-11-2020,2
Cameroon,03-12-2020,2
Cameroon,13-03-2020,2
Cameroon,14-03-2020,2
Cameroon,15-03-2020,2
Cameroon,16-03-2020,4
Cameroon,17-03-2020,10
Cameroon,18-03-2020,10
Cameroon,19-03-2020,13
Cameroon,20-03-2020,20
Cameroon,21-03-2020,27
Cameroon,22-03-2020,40
Cameroon,23-03-2020,40
Canada,22-01-2020,0
Canada,23-01-2020,0
Canada,24-01-2020,0
Canada,25-01-2020,0
Canada,26-01-2020,1
Canada,27-01-2020,1
Canada,28-01-2020,2
Canada,29-01-2020,2
Canada,30-01-2020,2
Canada,31-01-2020,4
Canada,02-01-2020,4
Canada,02-02-2020,4
Canada,02-03-2020,4
Canada,02-04-2020,4
Canada,02-05-2020,5
Canada,02-06-2020,5
Canada,02-07-2020,7
Canada,02-08-2020,7
Canada,02-09-2020,7
Canada,02-10-2020,7
Canada,02-11-2020,7
Canada,02-12-2020,7
Canada,13-02-2020,7
Canada,14-02-2020,7
Canada,15-02-2020,7
Canada,16-02-2020,7
Canada,17-02-2020,8
Canada,18-02-2020,8
Canada,19-02-2020,8
Canada,20-02-2020,8
Canada,21-02-2020,9
Canada,22-02-2020,9
Canada,23-02-2020,9
Canada,24-02-2020,10
Canada,25-02-2020,11
Canada,26-02-2020,11
Canada,27-02-2020,13
Canada,28-02-2020,14
Canada,29-02-2020,20
Canada,03-01-2020,24
Canada,03-02-2020,27
Canada,03-03-2020,30
Canada,03-04-2020,33
Canada,03-05-2020,37
Canada,03-06-2020,49
Canada,03-07-2020,54
Canada,03-08-2020,64
Canada,03-09-2020,77
Canada,03-10-2020,79
Canada,03-11-2020,108
Canada,03-12-2020,117
Canada,13-03-2020,193
Canada,14-03-2020,198
Canada,15-03-2020,252
Canada,16-03-2020,415
Canada,17-03-2020,478
Canada,18-03-2020,657
Canada,19-03-2020,800
Canada,20-03-2020,943
Canada,21-03-2020,1278
Canada,22-03-2020,1465
Canada,23-03-2020,1470
Cape Verde,22-01-2020,0
Cape Verde,23-01-2020,0
Cape Verde,24-01-2020,0
Cape Verde,25-01-2020,0
Cape Verde,26-01-2020,0
Cape Verde,27-01-2020,0
Cape Verde,28-01-2020,0
Cape Verde,29-01-2020,0
Cape Verde,30-01-2020,0
Cape Verde,31-01-2020,0
Cape Verde,02-01-2020,0
Cape Verde,02-02-2020,0
Cape Verde,02-03-2020,0
Cape Verde,02-04-2020,0
Cape Verde,02-05-2020,0
Cape Verde,02-06-2020,0
Cape Verde,02-07-2020,0
Cape Verde,02-08-2020,0
Cape Verde,02-09-2020,0
Cape Verde,02-10-2020,0
Cape Verde,02-11-2020,0
Cape Verde,02-12-2020,0
Cape Verde,13-02-2020,0
Cape Verde,14-02-2020,0
Cape Verde,15-02-2020,0
Cape Verde,16-02-2020,0
Cape Verde,17-02-2020,0
Cape Verde,18-02-2020,0
Cape Verde,19-02-2020,0
Cape Verde,20-02-2020,0
Cape Verde,21-02-2020,0
Cape Verde,22-02-2020,0
Cape Verde,23-02-2020,0
Cape Verde,24-02-2020,0
Cape Verde,25-02-2020,0
Cape Verde,26-02-2020,0
Cape Verde,27-02-2020,0
Cape Verde,28-02-2020,0
Cape Verde,29-02-2020,0
Cape Verde,03-01-2020,0
Cape Verde,03-02-2020,0
Cape Verde,03-03-2020,0
Cape Verde,03-04-2020,0
Cape Verde,03-05-2020,0
Cape Verde,03-06-2020,0
Cape Verde,03-07-2020,0
